ean,nombre,marca,kcal_100g,proteina_100g,hidratos_100g,grasas_100g,rol_principal,grupo_mediterraneo,frecuencia_mediterranea,permitido_comidas,categorias,,,
8480000138675,Paté de Atún,Hacendado,216.0,9.6,5.8,17.1,grasa,pescado,regular,"almuerzo,cena","Meats and their products,Prepared meats,fr:Charcuteries diverses,Pâté",,,
8480000049056,Reducción bálsamica de vinagre Pedro Ximénez,Hacendado,298.0,0.0,74.0,0.0,hidrato,otros,variable,"almuerzo,cena","Condimentos,Vinagres,Vinagres balsámicos,Cremas de vinagre,en:Glazes with balsamic vinegar,en:Groceries",,,
8480000865991,Lasagna Verduras,Hacendado,138.0,5.5,16.0,5.4,hidrato,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Alimentos à base de frutas e legumes,Alimentos à base de vegetais,Alimentos Congelados,Refeições,Alimentos à base de plantas congeladas,Pratos de massa,Legumes congelados,Lasanha preparada,en:Vegetable lasagnas,en:Vegetarian lasagne",,,
8480000107510,Leche Entera,Hacendado,63.0,3.1,4.6,3.6,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, Leches, Leche entera, Leche de vaca",,,
8480000644916,Mochi Coco,"Hacendado,Estiu",250.0,2.2,45.8,6.3,hidrato,otros,variable,"almuerzo,cena","Sobremesas,Alimentos Congelados,Sobremesas congeladas,en:Mochi ice cream",,,
8480000342126,Palomitas sabor mantequilla para microondas,Hacendado,433.0,13.9,47.0,17.8,hidrato,otros,variable,"almuerzo,cena","Botanas,Palomitas de maíz",,,
8480000231390,Albóndigas de pollo,"Coren, Hacendado",111.0,8.5,7.0,5.2,"proteina,hidrato",carne_blanca,moderada,"almuerzo,cena",en:Chicken meat balls,,,
8480000340436,Pipas de girasol BBQ,Hacendado,622.0,31.5,3.6,51.7,grasa,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Botanas,Snacks salados,Semillas,Semillas de girasol y derivados,Semillas de girasol,Semillas de girasol tostadas",,,
8480000512123,Queso Crema Sin Lactosa,"Entrepinares,Hacendado",288.0,4.1,2.6,29.0,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena","Lácteos,Comidas fermentadas,Productos fermentados de la leche,Quesos,Untables,Untables salados,Quesos de vaca,Queso fresco,Quesos pasteurizados,Quesos para untar,Quesos sin lactosa",,,
8402001013843,Burger Brioche,Hacendado,340.0,11.1,46.7,12.0,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Botanas,Cereales y patatas,Snacks dulces,Cereales y derivados,en:Sweet pastries and pies,Panes,Viennoiseries,Brioche,Panes especiales,Panes para hamburguesas,Panes de leche",,,
8480000109224,Leche fresca semidesnatada,Hacendado,44.0,3.1,4.6,1.5,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Dairies, Milks (liquid and powder), Milks, Semi-skimmed milks, en:cow-milks",,,
8480000182524,Sardinas en aceite de oliva,Hacendado,207.0,19.8,0.4,12.3,proteina,aceite_oliva,frecuente,"almuerzo,cena","Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Sardines,Canned sardines,Sardines in oil,Sardines in olive oil",,,
8480000141361,Barquillos rellenos de nata 0%,Hacendado,434.0,3.0,64.0,23.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Dulces,Galletas y pasteles,Galletas,en:Wafers",,,
8480000261748,Garbanzos a la riojana,Hacendado,129.0,5.8,10.8,6.4,hidrato,legumbre,regular,"almuerzo,cena","canned-foods, meals, canned-meals, es:alimentos-de-origen-vegetal, es:alimentos-de-origen-vegetal-en-conserva, es:alimentos-y-bebidas-de-origen-vegetal, es:comidas-preparadas, es:conservas, es:leguminosas, es:leguminosas-en-conserva, es:leguminosas-y-derivados, en:canned-legumes",,,
8480000641021,Helados mini sin azúcar,Hacendado,295.0,6.0,31.5,19.7,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream bars,Ice cream bars coated with chocolate",,,
8480000391094,Bebida Bahamas,Hacendado,33.0,0.1,8.0,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Bebidas,Bebidas de origen vegetal,Bebidas a base de frutas,Zumos y néctares,Bebidas endulzadas artificialmente,Zumos de frutas,Bebidas azucaradas",,,
8480000200013,Sabores,Hacendado,82.0,3.6,11.4,2.5,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Sobremesas,Sobremesas de laticínios,en:Fermented dairy desserts,Iogurtes,en:Flavoured fermented dairy desserts,Iogurtes aromatizados",,,
8480000222169,Emmental Gratinar,Hacendado,369.0,27.0,0.5,29.0,"proteina,grasa",lacteo,regular,"desayuno,media_manana,merienda,postre","Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Queijos,Queijos de vaca,Queijos cozidos e premidos,Emmental,Queijos ralados,en:Grated emmentaler,Queijos franceses",,,
8480000221643,Café Soluble Descafeinado,Hacendado,266.0,17.0,38.0,0.6,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Bebidas,Alimentos de origen vegetal,Cafés,Bebidas instantáneas,Cafés descafeinados,Cafés solubles,Cafés solubles descafeinados",,,
8402001010064,Migas de coliflor,Hacendado,20.0,1.3,2.5,0.0,hidrato,otros,variable,"almuerzo,cena","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Frozen foods, Frozen plant-based foods, Frozen vegetables, en:cauliflowers",,,
8402001019616,Arroz de Verduras,Hacendado,122.0,3.1,16.0,4.4,hidrato,verdura,frecuente,"almuerzo,cena","Comidas preparadas,Comidas con carne,Platos de arroz,Paella",,,
8480000226518,Griego limón,"Hacendado,Schreiber",135.0,3.3,12.9,7.8,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,en:Fermented dairy desserts,en:Fermented dairy desserts with fruits,Yogures,Yogures de frutas,Yogures estilo griego,Yogures con limón",,,
8480000105769,Leche Semidesnatada,Hacendado,46.0,3.1,4.8,1.6,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, Leches, Leche semidesnatada, Leche de vaca",,,
8480000135773,Fideo cabello de ángel,Hacendado,361.0,13.0,72.0,1.5,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Cereales y derivados,Pastas alimenticias,en:Cereal pastas,Pasta de trigo duro,Fideos de trigo duro",,,
8480000065940,Penne rigate integral,Hacendado,347.0,12.0,67.0,1.9,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Cereal pastas, Dry pastas, Durum wheat pasta, Durum wheat penne, Penne, Penne rigate, Dry durum wheat pasta",,,
8402001008894,Girasoles queso de cabra y cebolla caramelizada,Hacendado,273.0,9.2,35.0,11.0,hidrato,queso_curado,moderada,"media_manana,almuerzo,merienda,cena","Meals, Pasta dishes, Stuffed pastas, Pasta stuffed with cheese, en:fresh-pasta",,,
8480000182128,Sardinillas picantes en aceite de girasol,Hacendado,270.0,15.5,0.1,23.1,grasa,otros,variable,"almuerzo,cena","Seafood, Fishes and their products, Canned foods, Fishes, Fatty fishes, Canned fishes, Sardines, Canned sardines, en:sardines-in-sunflower-oil",,,
8480000104953,Leche semidesnatada sin lactosa,Hacendado,44.0,3.0,4.6,1.5,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Bebida-lacte,Leche sin lactosa",,,
8480000333674,Patatas fritas sabor chili y lima,Hacendado,494.0,6.5,57.4,27.8,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Botanas,Cereales y patatas,Snacks salados,Aperitivos,en:Chips and fries,Chips fritos,Chips de patatas fritas,Chips de patatas fritas con sabores,Patatas",,,
8480000341716,Pimienta negra molida,Hacendado,251.0,10.4,63.9,3.3,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Condimentos,en:Herbs and spices,Especias,Pimienta,Pimienta negra,Pimienta molida,Pimienta en grano,Pimienta negra en polvo,Pimienta negra en grano,en:Groceries",,,
8480000138088,Galletas minis 0% azúcares añadidos,Hacendado,407.0,7.3,71.0,13.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas, Snacks dulces, Galletas y pasteles, Galletas",,,
8480000512116,Queso crema azul,Hacendado,235.0,4.9,5.3,21.0,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena","Lácteos,Comidas fermentadas,Productos fermentados de la leche,Quesos,Untables,Untables salados,Quesos para untar",,,
8402001009044,Pesto fresco,Hacendado,560.0,4.9,6.2,57.0,grasa,otros,variable,"almuerzo,cena","Condimentos, Salsas, Pestos, Pestos verdes, Pesto fresco",,,
14365478,Kéfir Natural,Hacendado,74.0,3.9,5.1,4.2,"hidrato,grasa",lacteo,regular,"desayuno,media_manana,merienda,postre","Bebidas,Lácteos,Comidas fermentadas,Productos fermentados de la leche,Bebida lácteas,Bebidas fermentadas,Bebidas de leche fermentada,Kéfir",,,
8402001018299,Cream Cookies,Hacendado,524.0,4.9,59.4,29.0,hidrato,otros,variable,"almuerzo,cena","Lanches comida,Lanches doces,Biscoitos e Bolos,Biscoitos",,,
8480000062444,Pasta tiburón,Hacendado,361.0,13.0,75.5,1.5,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Cereales y derivados,Pastas alimenticias,en:Cereal pastas,Pasta seca,Pasta de trigo duro",,,
8480000825766,Sándwich Cereales,hacendado,240.0,8.7,37.0,2.6,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","alimentos-y-bebidas-de-origen-vegetal, alimentos-de-origen-vegetal, es:alimentos-de-origen-vegetal, es:alimentos-y-bebidas-de-origen-vegetal, es:cereales-y-patatas, es:panes, es:panes-de-molde, es:panes-de-molde-con-cereales",,,
8480000200402,Yogur sabor fresa,Hacendado,82.0,3.0,11.4,2.5,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Sobremesas,Sobremesas de laticínios,en:Fermented dairy desserts,Iogurtes,en:Flavoured fermented dairy desserts,Iogurtes de leite de vaca,Iogurtes aromatizados",,,
8480000237545,Bebida de chufa,Hacendado,43.0,0.5,3.8,2.7,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Fruits à coques et dérivés, Boissons à base de végétaux, Boissons végétales, Boissons végétales de fruits à coque, Boissons végétales de souchet",,,
8480000142108,Digestive avena,Hacendado,469.0,8.0,60.0,20.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,Galletas de avena",,,
8480000235312,Zamburiñas en salsa de vieira,Hacendado,157.0,12.0,3.3,10.0,"proteina,grasa",otros,variable,"almuerzo,cena","Frutos do mar,en:Fishes and their products,Comida enlatada,Peixe,Peixe enlatado",,,
8480000233530,Sazonador para fajitas sabor tex-mex,Hacendado,155.0,3.6,29.8,1.0,hidrato,otros,variable,"almuerzo,cena",,,,
8480000593337,Lonchas Chopped,Hacendado,198.0,12.6,7.2,13.2,"proteina,grasa",embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena",en:Carnes  Embutidos,,,
8480000167545,Remolacha en tiras agridulce,Hacendado,35.0,1.8,6.4,0.5,hidrato,otros,variable,"almuerzo,cena","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Canned foods, Vegetables based foods, Canned plant-based foods, Pickles, Vegetables, Canned vegetables, Plant-based pickles, Pickled vegetables, Beetroot, Beetroot-canned, Beetroot(pickled), en:canned-beetroot",,,
8480000531476,Salchichas de pavo 3% grasa,Hacendado,92.5,13.1,2.3,3.0,proteina,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Productos a base de carne, Carnes, Embutidos, Salchichas, Preparados de carne, Aves, Pavo y sus productos, Pavo, Salchichas de aves, en:Turkey preparations, Salchicha de pavo",,,
8480000285461,Bebida de Aloe Vera,Hacendado,2.4,0.0,0.6,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Bebidas endulzadas artificialmente, Bebidas no alcohólicas, Bebidas de aloe vera, Bebidas azucaradas",,,
8480000634870,Pizza pollo,Hacendado,216.0,12.3,26.0,6.7,hidrato,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Frozen foods,Meals,Pizzas pies and quiches,Pizzas,Frozen pizzas and pies,Chicken pizza,Frozen pizzas",,,
8480000590770,Salchichón Extra Pimienta,Hacendado,345.0,25.0,4.9,25.0,"proteina,grasa",embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Meats and their products,Prepared meats,Cured sausages",,,
8480000610348,Parrillada de verduras,Hacendado,55.0,2.2,10.0,0.1,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Frutas y verduras y sus productos,Congelados,Comidas preparadas,Alimentos de origen vegetal congelados,Mezclas de vegetales congelados,Comidas preparadas de origen vegetal",,,
8402001014666,Melocotón en almíbar,Hacendado,74.0,0.5,18.0,0.0,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Desserts, Fruits based foods, Compotes, Peach compotes, en:peaches-in-syrup",,,
8480000053251,Lentejas,Hacendado,320.0,24.5,48.1,1.2,hidrato,legumbre,regular,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Leguminosas y derivados, Leguminosas, Semillas, Granos de leguminosas, Legumbres secas, Lentejas",,,
8480000683540,Arroz con Leche,Hacendado,138.0,3.1,22.7,3.7,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Desserts,Puddings,Rice puddings",,,
8402001022876,Salsa fresca pesto con albahaca,Hacendado,560.0,4.9,6.2,57.0,grasa,otros,variable,"almuerzo,cena","Condiments, Sauces, Pestos, en:green-pestos",,,
8480000827319,Magdalenas Cacao,"Hacendado, López",417.0,6.1,48.1,21.9,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas, Snacks dulces, Galletas y pasteles, Pasteles, Magdalenas",,,
8480000823328,Hot dog,Hacendado,270.0,9.0,48.0,4.0,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","alimentos-e-bebidas-à-base-de-plantas, alimentos-à-base-de-plantas, cereais-e-batatas, pães, pães-especiais, pães-para-hot-dog, es:alimentos-de-origen-vegetal, es:alimentos-y-bebidas-de-origen-vegetal, es:cereales-y-patatas, es:panecillos-para-perritos-calientes, es:panes, es:panes-especiales",,,
8480000609557,Yogures con frutas,Hacendado,91.0,3.6,13.1,2.7,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,en:Fermented dairy desserts,en:Fermented dairy desserts with fruits,Yogures,Yogures de frutas",,,
8480000204769,Yogur bebible frutas del bosque,Hacendado,71.0,2.7,12.4,1.2,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Bebidas y preparaciones de bebidas,Bebidas,Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,Bebida lácteas,en:Fermented dairy desserts,Bebidas fermentadas,Bebidas de leche fermentada,Yogures,Yogures para beber",,,
8480000390196,Zumo de Naranja Sin Azúcares Añadidos,Hacendado,25.0,0.3,5.7,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Alimentos y bebidas de origen vegetal,Bebidas,Bebidas de origen vegetal,Bebidas a base de frutas,Zumos y néctares,Néctares de frutas,Bebidas no alcohólicas,Néctares de naranja",,,
8480000063212,Nidos al Huevo,Hacendado,357.0,14.0,67.0,2.7,hidrato,huevo,regular,"almuerzo,cena","en:Durum wheat pasta with egg,en:Egg tagliatelle",,,
8480000106421,Café latte light sin lactosa,Hacendado,42.0,3.0,5.7,0.8,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos e bebidas à base de plantas,Bebidas,Laticínios,Alimentos à base de plantas,Bebidas lácteas,Cafés,en:Coffee drinks,en:Cappuccino",,,
8480000636270,Pizza jamón y queso,Hacendado,224.0,14.0,25.2,8.0,hidrato,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Productos a base de carne,Comidas preparadas,Pizzas - empanadas y quiches,Comidas con carne,Pizzas,Comidas con cerdo,Pizza con jamón y queso",,,
8480000206299,Yogur Para Beber Exotic Piña Y Coco,Hacendado,76.0,2.3,12.3,1.9,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Bebidas y preparaciones de bebidas,Bebidas,Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,Bebida lácteas,en:Fermented dairy desserts,Bebidas fermentadas,Bebidas de leche fermentada,Yogures,Yogures para beber",,,
8480000114303,Manzanilla Anís,Hacendado,3.0,0.0,0.0,0.0,,otros,variable,"almuerzo,cena","Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Herbal teas, Herbal teas in tea bags, en:chamomile",,,
8402001009662,Mejillones Natural,Hacendado,119.0,18.0,3.0,4.0,proteina,otros,variable,"almuerzo,cena","Frutos do mar,Comida enlatada,Moluscos,en:Mussels,en:Canned mussels,en:Mussels with escabeche",,,
8480000163134,Judías verdes planas,Hacendado,17.0,0.9,3.0,0.0,hidrato,legumbre,regular,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Leguminosas y derivados,Conservas,Leguminosas,Alimentos de origen vegetal en conserva,Leguminosas en conserva",,,
8402001020933,Digestive 23% Cereales,Hacendado,386.0,5.6,48.0,15.0,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Variety packs,Biscuits or cookies variety packs,Biscuits or Cookies (Perishable)",,,
8402001001321,Aceitunas Verdes Rellenas de Anchoa,Hacendado,150.0,1.6,0.9,15.0,grasa,otros,variable,"almuerzo,cena",,,,
8480000286888,Iso Drink Naranja,Hacendado,19.0,0.0,4.4,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Bebidas y preparaciones de bebidas,Bebidas,Bebidas endulzadas artificialmente,Bebidas light,Bebidas deportivas,Bebidas azucaradas",,,
